499.69731819667936, 7.202433252140012
494.09816240384845, 7.092680276078496
488.56447848897244, 6.949566031440132
483.54993920954723, 6.795279981934475
477.431663814972, 6.696911722413178
471.58678277967005, 6.56296412617735
465.73974634224714, 6.41068483490251
459.6212781881327, 6.3106771554996755
455.3260542644057, 6.077072505082057
454.46087946206666, 6.264884147933731
448.4875047231771, 6.049868329399619
442.5582386641297, 5.985158893652868
441.9330889664981, 5.783323833685956
436.0425639743181, 5.767059747559591
430.00206058679976, 5.693101580125278
425.66083246420584, 5.494486478210157
419.0216269459246, 5.372431126258544
413.4171846192912, 5.237389499892767
407.201226746197, 5.095164548011907
400.78168898228085, 4.916424782263929
396.7077466472231, 4.771521287474049
391.67426514549135, 4.7512314325434115
385.5812176423853, 4.572326594675848
379.45952514688656, 4.444895891800019
373.33879644908427, 4.32566228833188
367.49346174739185, 4.187856259445564
361.0967869211773, 4.0824991961649335
357.3600070967751, 3.9358848448954804
352.79194383190713, 3.8445235260538047
346.6632769458056, 3.772238582001548
340.5355023939916, 3.612753309850758
337.3347754223397, 3.4413849843585176
332.14389245661044, 3.3611614577261326
326.24732658073924, 3.2597939649152767
324.4667375677918, 3.1200695570733696
317.75500951333237, 3.0707130486873595
315.4376772797271, 2.922703118353552
309.1461279988179, 2.924506030450986
303.98880387833776, 2.8875673172949874
300.05729726116925, 2.7434137763156192
293.961097599029, 2.6671295606394523
287.8375413001701, 2.52384721018496
281.7182882734818, 2.4171641895419906
276.25929878021896, 2.425776511596882
273.8339400722315, 2.2583531737207325
267.7258753416041, 2.1419022394166927
262.4253487818886, 2.057337079840468
257.36557998180416, 1.954213654790335
251.4752679847428, 1.9060354012573075
245.30245784987756, 1.8160088480357945
239.5660616642349, 1.66040555321878
233.96262515040627, 1.5524344303448245
227.4782547227611, 1.4696429987543986
222.28544124103996, 1.3730004336114607
217.37670660076685, 1.3679700274554083
210.36565888886662, 1.3718678709226264
204.758575690484, 1.1946923106434202
198.64748496964546, 1.1574297012521644
192.0120094458025, 1.0670979519981465
186.12033719309233, 1.031564040709073
182.09413821717357, 0.9295180673452048
175.85323136046134, 0.8777684665031344
169.7414396958436, 0.8345443302699262
163.23985902077283, 0.7449623925958875
157.72246554126963, 0.7176983165496278
156.72438800857248, 0.6098830872443877
150.45287743162766, 0.6525027174505347
145.02989807217796, 0.6165505112015648
140.0299321371179, 0.5289792800713098
121.81599240789808, 0.3351771842776241
115.5549983696609, 0.3345415061525472
109.57934020905736, 0.26873364039333225
103.76136394109403, 0.1949826359194251
98.21309727943606, 0.1554905434115188
91.65967773910324, 0.13349870395535035
